price,bed,bath,sqft,type,yearbuilt,heating,cooling,area,parking_spaces,parking1,parking2,parking3
799000.0,3.0,1.0,1292.0,Single Family,1930.0,Other,,East Bay,,Detached Garage,,
628734.0,3.0,,,Single Family,1952.0,,,East Bay,,Detached Garage,,
832990.0,3.0,4.0,1922.0,Single Family,2020.0,,,East Bay,2.0,,,
645837.0,2.0,,,Single Family,1952.0,Other,,East Bay,2.0,,,
589500.0,2.0,3.0,1221.0,Townhouse,2004.0,Forced air,Other,East Bay,,Attached Garage,,
999000.0,3.0,1.0,1450.0,Single Family,1939.0,Other,,East Bay,2.0,,,
811990.0,3.0,4.0,2009.0,Single Family,2020.0,,,East Bay,2.0,,,
649000.0,4.0,4.0,1375.0,Townhouse,2001.0,Forced air,Central,East Bay,2.0,,,
569000.0,,,60112.8,,,,,East Bay,,,,
811990.0,3.0,4.0,2009.0,Single Family,2020.0,,,East Bay,2.0,,,
995000.0,4.0,3.0,2442.0,Single Family,1980.0,Forced air,,East Bay,2.0,,,
856296.0,3.0,4.0,2009.0,Single Family,,,,East Bay,2.0,,,
942990.0,5.0,4.0,2461.0,Single Family,2020.0,,,East Bay,2.0,,,
887606.0,3.0,,,Single Family,1958.0,,,East Bay,,Detached Garage,,
985000.0,4.0,3.0,2570.0,Single Family,2017.0,Forced air,Central,East Bay,2.0,,,
855495.0,3.0,3.0,2035.0,Single Family,1980.0,,,East Bay,,Detached Garage,,
548936.0,2.0,,,Single Family,1950.0,Forced air,,East Bay,,Attached Garage,,
811990.0,3.0,4.0,2009.0,Single Family,2020.0,,,East Bay,2.0,,,
661083.0,4.0,,,Single Family,1950.0,,,East Bay,,,,
816990.0,3.0,4.0,2009.0,Single Family,2020.0,,,East Bay,2.0,,,
778333.0,4.0,,,Condo,1990.0,,,East Bay,,Detached Garage,,
816990.0,3.0,4.0,2009.0,Single Family,2020.0,,,East Bay,2.0,,,
579000.0,2.0,1.0,800.0,Single Family,1950.0,Other,,East Bay,1.0,,,
747000.0,4.0,2.0,1164.0,Single Family,1980.0,Forced air,Central,East Bay,2.0,,,
689297.0,,,,Single Family,1964.0,,,East Bay,,,,
502680.0,2.0,,,Condo,1991.0,,,East Bay,,Detached Garage,,
399900.0,,,96703.2,,,,,East Bay,,,,
821000.0,5.0,4.0,2221.0,Single Family,1949.0,Forced air,Central,East Bay,1.0,,,
679000.0,2.0,2.0,890.0,Single Family,1939.0,Forced air,Central,East Bay,2.0,,,
666839.0,3.0,2.0,1430.0,Single Family,1951.0,Forced air,Other,East Bay,,Attached Garage,,
429900.0,,,13939.199,,,,,East Bay,,,,
654131.0,3.0,1.0,1392.0,Single Family,1952.0,,,East Bay,,Attached Garage,,
1657938.0,4.0,,,Single Family,2009.0,,,East Bay,,Detached Garage,,
944842.0,6.0,3.0,2650.0,Single Family,1968.0,Forced air,Other,East Bay,2.0,,,
659594.0,3.0,,,Single Family,1949.0,,,East Bay,,Detached Garage,,
1321554.0,4.0,3.0,3314.0,Single Family,1955.0,Other,Central,East Bay,4.0,,,
328000.0,,,11761.2,,,,,East Bay,,,,
633472.0,4.0,,,Single Family,1949.0,,,East Bay,,,,
199950.0,,,40946.4,,,,,East Bay,,,,
425000.0,,,10541.0,,,,,East Bay,,,,
1289321.0,5.0,,,Single Family,1994.0,,,East Bay,,Detached Garage,,
639790.0,3.0,,,Single Family,1949.0,,,East Bay,,Detached Garage,,
1498888.0,5.0,4.0,4434.0,Single Family,2008.0,Forced air,Central,East Bay,,Attached Garage,,
1365000.0,4.0,4.0,3417.0,Single Family,2007.0,Forced air,Central,East Bay,3.0,,,
469000.0,,,10110.0,,,,,East Bay,,,,
716552.0,3.0,,,Single Family,1940.0,,,East Bay,,Detached Garage,,
298000.0,,,10890.0,,,,,East Bay,,,,
350000.0,,,43560.0,,,,,East Bay,,,,
1200888.0,5.0,4.0,3412.0,Single Family,2007.0,Forced air,Central,East Bay,3.0,,,
1788000.0,5.0,5.0,3965.0,Single Family,2018.0,Forced air,Central,East Bay,3.0,,,
2995000.0,,,1224471.6,,,,,East Bay,,,,
1300000.0,5.0,3.0,2625.0,Single Family,1967.0,Forced air,Central,East Bay,2.0,,,
4900000.0,,,609840.0,,,,,East Bay,,,,
675990.0,2.0,2.0,1286.0,Townhouse,2020.0,,,East Bay,1.0,,,
1104197.0,4.0,3.0,2330.0,Single Family,2020.0,,,East Bay,2.0,,,
698435.0,4.0,,,Single Family,1958.0,,,East Bay,,Detached Garage,,
239000.0,2.0,2.0,1344.0,Miscellaneous,1978.0,,,East Bay,,,,
125000.0,,,8276.0,,,,,East Bay,,,,
813950.0,4.0,4.0,2119.0,Single Family,2019.0,Forced air,Central,East Bay,,Attached Garage,,
1009990.0,3.0,3.0,2701.0,Single Family,2020.0,,,East Bay,2.0,,,
635000.0,3.0,1.0,927.0,Single Family,1951.0,Forced air,,East Bay,,Attached Garage,,
645990.0,1.0,2.0,1222.0,Townhouse,2020.0,,,East Bay,2.0,,,
702075.0,3.0,,,Single Family,1955.0,,,East Bay,,Detached Garage,,
784950.0,4.0,4.0,2041.0,Condo,2019.0,Forced air,Central,East Bay,,Attached Garage,,
740990.0,3.0,3.0,1684.0,Townhouse,2020.0,,,East Bay,2.0,,,
646830.0,3.0,2.0,1264.0,Single Family,1954.0,Other,,East Bay,,Carport,,
228000.0,3.0,2.0,1205.0,Miscellaneous,2007.0,Forced air,,East Bay,,Carport,,
229000.0,2.0,2.0,1398.0,Miscellaneous,2013.0,,,East Bay,,,,
669950.0,2.0,3.0,1445.0,Condo,2019.0,Forced air,Central,East Bay,2.0,,,
594022.0,3.0,,,Single Family,1941.0,,,East Bay,,Detached Garage,,
828000.0,3.0,3.0,1938.0,Single Family,2015.0,Forced air,Central,East Bay,2.0,,,
665990.0,2.0,3.0,1304.0,Townhouse,2020.0,,,East Bay,2.0,,,
752876.0,3.0,,,Single Family,1958.0,,,East Bay,,Detached Garage,,
467738.0,2.0,2.0,906.0,Condo,1988.0,,,East Bay,,,,
329000.0,2.0,2.0,1440.0,Miscellaneous,,,,East Bay,2.0,,,
599194.0,2.0,1.0,841.0,Single Family,1940.0,Other,,East Bay,,Attached Garage,,
645990.0,1.0,2.0,1222.0,Townhouse,2020.0,Forced air,,East Bay,2.0,,,
707990.0,2.0,3.0,1558.0,Single Family,2020.0,Forced air,,East Bay,1.0,,,
744699.0,5.0,,,Single Family,1957.0,Forced air,Central,East Bay,,Attached Garage,,
749000.0,3.0,,,Single Family,1955.0,Forced air,,East Bay,2.0,,,
699000.0,3.0,3.0,1707.0,Townhouse,2016.0,Forced air,Central,East Bay,2.0,,,
199000.0,2.0,1.0,1000.0,Miscellaneous,,,,East Bay,,,,
695000.0,3.0,2.0,1293.0,Single Family,1958.0,Forced air,Central,East Bay,,Detached Garage,,
665950.0,2.0,3.0,1445.0,Condo,2019.0,Forced air,Central,East Bay,,Attached Garage,,
1131944.0,4.0,3.0,2330.0,Single Family,2020.0,,,East Bay,2.0,,,
184900.0,2.0,2.0,1488.0,Miscellaneous,,,,East Bay,,,,
626053.0,,,,Single Family,1930.0,,,East Bay,,,,
698990.0,2.0,2.0,1501.0,Townhouse,2020.0,Forced air,,East Bay,1.0,,,
540000.0,2.0,1.0,911.0,Single Family,1950.0,Forced air,Central,East Bay,1.0,,,
577990.0,1.0,2.0,1000.0,Townhouse,2020.0,,,East Bay,1.0,,,
749000.0,4.0,4.0,2074.0,Single Family,2020.0,,,East Bay,2.0,,,
239900.0,3.0,2.0,1344.0,Miscellaneous,1994.0,,,East Bay,,,,
692730.0,2.0,3.0,1445.0,Townhouse,2019.0,Forced air,Central,East Bay,,Attached Garage,,
839000.0,4.0,3.0,2220.0,Single Family,1955.0,Forced air,Central,East Bay,2.0,,,
1100900.0,4.0,3.0,2330.0,Single Family,2020.0,,,East Bay,2.0,,,
1118880.0,3.0,3.0,2734.0,Single Family,2020.0,,,East Bay,2.0,,,
1089648.0,5.0,,,Single Family,2001.0,,,East Bay,,Detached Garage,,
792680.0,4.0,,,Single Family,1933.0,,,East Bay,,Detached Garage,,
658560.0,3.0,,,Single Family,1955.0,,,East Bay,,Detached Garage,,
679950.0,2.0,3.0,1445.0,Townhouse,2020.0,Forced air,,East Bay,2.0,,,
773450.0,4.0,4.0,2041.0,Townhouse,2020.0,,,East Bay,2.0,,,
746125.0,3.0,,,Single Family,1957.0,Forced air,Central,East Bay,,Attached Garage,,
694000.0,3.0,3.0,1735.0,Single Family,2020.0,,,East Bay,2.0,,,
673450.0,2.0,3.0,1445.0,Townhouse,2020.0,,,East Bay,2.0,,,
167000.0,2.0,2.0,720.0,Miscellaneous,,,,East Bay,,,,
3199000.0,3.0,,,Multi Family,1957.0,,Other,East Bay,28.0,,,
714990.0,2.0,3.0,1491.0,Townhouse,2020.0,,,East Bay,2.0,,,
626458.0,3.0,,,Condo,1991.0,,,East Bay,,Detached Garage,,
699950.0,3.0,2.0,1236.0,Single Family,1936.0,Forced air,Central,East Bay,1.0,,,
629685.0,3.0,,,Single Family,1955.0,,,East Bay,,Detached Garage,,
155000.0,,,2077.0,,,,,East Bay,,,,
1100900.0,4.0,3.0,2330.0,Single Family,2020.0,,,East Bay,2.0,,,
608753.0,3.0,,,Single Family,1952.0,,,East Bay,,Detached Garage,,
590990.0,1.0,2.0,1042.0,Townhouse,2020.0,,,East Bay,1.0,,,
586995.0,3.0,,,Single Family,1957.0,,,East Bay,,Detached Garage,,
649210.0,3.0,,,Single Family,1954.0,,,East Bay,,Detached Garage,,
716463.0,3.0,3.0,1735.0,Condo,2020.0,Forced air,Central,East Bay,2.0,,,
562045.0,3.0,,,Condo,1982.0,,,East Bay,,,,
1221027.0,5.0,3.0,2997.0,Single Family,2020.0,,,East Bay,2.0,,,
942104.0,5.0,,,Single Family,2000.0,,,East Bay,,Detached Garage,,
499950.0,3.0,2.0,1165.0,Single Family,1953.0,Other,,East Bay,2.0,,,
759990.0,2.0,3.0,1718.0,Townhouse,2020.0,,,East Bay,2.0,,,
645000.0,3.0,2.0,1220.0,Single Family,1938.0,,,East Bay,1.0,,,
441196.0,2.0,,,Condo,1944.0,,,East Bay,,Detached Garage,,
767990.0,2.0,3.0,1718.0,Townhouse,2020.0,,,East Bay,2.0,,,
733096.0,3.0,2.0,1134.0,Single Family,1955.0,Forced air,,East Bay,2.0,,,
312000.0,3.0,2.0,1720.0,Miscellaneous,2005.0,,,East Bay,,,,
601509.0,3.0,,,Single Family,1950.0,,,East Bay,,,,
1020805.0,4.0,3.0,2330.0,Single Family,2020.0,,,East Bay,2.0,,,
823950.0,4.0,4.0,2184.0,Condo,2019.0,Forced air,Central,East Bay,,Attached Garage,,
998000.0,4.0,3.0,2212.0,Single Family,2020.0,,,East Bay,2.0,,,
604932.0,3.0,1.0,1001.0,Single Family,1950.0,,,East Bay,,Detached Garage,,
780913.0,4.0,4.0,2074.0,Condo,2019.0,Forced air,Central,East Bay,2.0,,,
377000.0,,,10014.0,,,,,East Bay,,,,
1102512.0,4.0,3.0,2330.0,Single Family,2020.0,,,East Bay,2.0,,,
1100000.0,,,,Single Family,2005.0,Forced air,Central,East Bay,,,,
613116.0,3.0,,,Single Family,1952.0,,,East Bay,,Detached Garage,,
714955.0,3.0,,,Single Family,1985.0,,,East Bay,,Detached Garage,,
994050.0,4.0,3.0,2330.0,Single Family,2020.0,,,East Bay,2.0,,,
975990.0,4.0,3.0,2566.0,Single Family,2020.0,,,East Bay,2.0,,,
1107007.0,4.0,3.0,2330.0,Single Family,2020.0,,,East Bay,2.0,,,
837400.0,4.0,4.0,2184.0,Townhouse,2019.0,Forced air,Central,East Bay,,Attached Garage,,
680000.0,3.0,2.0,1288.0,Single Family,1955.0,Forced air,,East Bay,2.0,,,
225000.0,2.0,2.0,1620.0,Miscellaneous,1980.0,Forced air,Central,East Bay,2.0,,,
1100900.0,4.0,3.0,2330.0,Single Family,2020.0,,,East Bay,2.0,,,
743450.0,4.0,4.0,1909.0,Townhouse,2020.0,,,East Bay,2.0,,,
712990.0,2.0,3.0,1491.0,Townhouse,2020.0,,,East Bay,2.0,,,
739950.0,4.0,4.0,1909.0,Condo,2019.0,Forced air,Central,East Bay,,Attached Garage,,
747776.0,3.0,2.0,1565.0,Single Family,1955.0,,,East Bay,,Detached Garage,,
1247880.0,3.0,3.0,2734.0,Single Family,2020.0,,,East Bay,2.0,,,
839000.0,3.0,1.0,2042.0,Single Family,1951.0,Forced air,,East Bay,,Carport,,
1215880.0,4.0,3.0,3150.0,Single Family,2020.0,,,East Bay,2.0,,,
698990.0,2.0,2.0,1501.0,Townhouse,2020.0,,,East Bay,1.0,,,
803450.0,4.0,4.0,2184.0,Townhouse,2020.0,,,East Bay,2.0,,,
704000.0,3.0,3.0,1823.0,Single Family,2020.0,,,East Bay,2.0,,,
715504.0,3.0,,,Single Family,1956.0,,,East Bay,,Detached Garage,,
707990.0,2.0,3.0,1558.0,Single Family,2020.0,,,East Bay,1.0,,,
234900.0,2.0,2.0,1440.0,Miscellaneous,,,,East Bay,,,,
616201.0,4.0,,,Single Family,1970.0,,,East Bay,,Detached Garage,,
560000.0,3.0,2.0,1254.0,Townhouse,1970.0,Forced air,Central,East Bay,1.0,,,
1790000.0,4.0,3.0,4079.0,Single Family,1953.0,Forced air,,East Bay,,Carport,,
569900.0,3.0,2.0,1301.0,Single Family,1956.0,Other,,East Bay,2.0,,,
699800.0,3.0,2.0,1107.0,Single Family,1957.0,Forced air,,East Bay,2.0,,,
569888.0,4.0,3.0,1474.0,Townhouse,1971.0,Forced air,,East Bay,,Carport,,
716914.0,3.0,,,Single Family,1960.0,,,East Bay,,Detached Garage,,
879900.0,3.0,2.0,2264.0,Single Family,1978.0,Forced air,,East Bay,2.0,,,
1368000.0,5.0,3.0,3228.0,Single Family,2005.0,Forced air,,East Bay,2.0,,,
600000.0,3.0,2.0,1263.0,Single Family,1955.0,Other,,East Bay,2.0,,,
532277.0,3.0,,,Single Family,1970.0,,,East Bay,,Detached Garage,,
595000.0,,,8555.0,,,,,East Bay,,,,
1290371.0,4.0,,,Single Family,2004.0,,,East Bay,,Detached Garage,,
835999.0,3.0,3.0,1625.0,Single Family,2017.0,Forced air,Central,East Bay,2.0,,,
675000.0,3.0,3.0,1386.0,Townhouse,2016.0,Forced air,Central,East Bay,2.0,,,
783019.0,3.0,,,Single Family,2015.0,,,East Bay,2.0,,,
1035000.0,4.0,3.0,2244.0,Single Family,2014.0,Forced air,Central,East Bay,2.0,,,
889534.0,5.0,,,Single Family,1978.0,,,East Bay,,Detached Garage,,
749888.0,3.0,2.0,1618.0,Single Family,1956.0,Forced air,Central,East Bay,2.0,,,
335000.0,,,8219.0,,,,,East Bay,,,,
528293.0,2.0,,,Townhouse,1988.0,Other,,East Bay,,Detached Garage,,
799000.0,4.0,2.0,1404.0,Single Family,1948.0,Forced air,Central,East Bay,1.0,,,
866538.0,2.0,,,Single Family,1973.0,,,East Bay,,Detached Garage,,
999888.0,4.0,4.0,2999.0,Single Family,1920.0,Forced air,Central,East Bay,2.0,,,
772057.0,3.0,,,Single Family,1953.0,,,East Bay,,Detached Garage,,
510000.0,2.0,2.0,1025.0,Condo,1991.0,Forced air,,East Bay,1.0,,,
889741.0,4.0,,,Miscellaneous,1968.0,,,East Bay,,Detached Garage,,
249000.0,,,6098.0,,,,,East Bay,,,,
529950.0,2.0,2.0,1100.0,Townhouse,1993.0,Forced air,,East Bay,1.0,,,
729950.0,3.0,4.0,1551.0,Townhouse,2009.0,Forced air,Central,East Bay,2.0,,,
429000.0,2.0,2.0,1339.0,Condo,1969.0,Forced air,Other,East Bay,,Carport,,
1502600.0,4.0,3.0,2978.0,Single Family,2020.0,,,East Bay,3.0,,,
1457865.0,3.0,3.0,3038.0,Single Family,2020.0,,,East Bay,2.0,,,
128000.0,2.0,1.0,784.0,Miscellaneous,,,,East Bay,,,,
1199000.0,4.0,2.0,1916.0,Single Family,1963.0,Forced air,,East Bay,2.0,,,
649000.0,2.0,1.0,976.0,Single Family,1942.0,Forced air,Central,East Bay,1.0,,,
1250000.0,,,,Multi Family,1920.0,Other,,East Bay,,On street,,
979000.0,4.0,3.0,1927.0,Single Family,1959.0,Forced air,Other,East Bay,2.0,,,
1452862.0,3.0,3.0,3038.0,Single Family,2020.0,,,East Bay,2.0,,,
749000.0,4.0,2.0,1468.0,Single Family,1950.0,Forced air,,East Bay,1.0,,,
1529075.0,5.0,4.0,3243.0,Single Family,2020.0,,,East Bay,2.0,,,
1493365.0,5.0,4.0,3243.0,Single Family,2020.0,,,East Bay,2.0,,,
1075295.0,3.0,5.0,2616.0,Single Family,1959.0,,,East Bay,4.0,,,
1399865.0,3.0,3.0,3038.0,Single Family,2020.0,,,East Bay,2.0,,,
1444000.0,5.0,4.0,3243.0,Single Family,2020.0,,,East Bay,2.0,,,
1455865.0,4.0,3.0,2978.0,Single Family,2020.0,,,East Bay,2.0,,,
1429865.0,4.0,3.0,2978.0,Single Family,2020.0,,,East Bay,2.0,,,
829950.0,3.0,2.0,1039.0,Single Family,1954.0,,,East Bay,,Detached Garage,,
830000.0,2.0,1.0,884.0,Single Family,1922.0,Other,Other,East Bay,4.0,,,
915659.0,3.0,,,Single Family,1987.0,Forced air,Other,East Bay,,Attached Garage,,
1380000.0,4.0,5.0,3037.0,Single Family,2020.0,Forced air,Central,East Bay,2.0,,,
925360.0,3.0,,,Single Family,1935.0,,,East Bay,,Detached Garage,,
649000.0,3.0,2.0,1294.0,Townhouse,1978.0,Forced air,,East Bay,1.0,,,
889000.0,3.0,2.0,1433.0,Single Family,1952.0,,,East Bay,2.0,,,
448975.0,2.0,1.0,1190.0,Condo,1969.0,Forced air,,East Bay,1.0,,,
869018.0,3.0,2.0,1754.0,Single Family,1952.0,,,East Bay,,Detached Garage,,
985000.0,5.0,4.0,2800.0,Single Family,1956.0,Forced air,Central,East Bay,2.0,,,
1482695.0,3.0,3.0,3047.0,Single Family,2020.0,,,East Bay,2.0,,,
899000.0,3.0,2.0,1434.0,Single Family,1960.0,Forced air,Central,East Bay,2.0,,,
627020.0,2.0,1.0,1000.0,Single Family,1948.0,Forced air,Central,East Bay,1.0,,,
1385000.0,3.0,3.0,3047.0,Single Family,2020.0,,,East Bay,2.0,,,
399000.0,,,10890.0,,,,,East Bay,,,,
399900.0,,,10001.0,,,,,East Bay,,,,
340000.0,,,9138.0,,,,,East Bay,,,,
149900.0,2.0,2.0,800.0,Miscellaneous,,,,East Bay,,,,
785000.0,3.0,3.0,1624.0,Single Family,1948.0,Forced air,Other,East Bay,2.0,,,
499000.0,2.0,2.0,918.0,Condo,1988.0,Other,,East Bay,,Carport,,
1099000.0,3.0,3.0,1814.0,Single Family,1946.0,Forced air,Central,East Bay,1.0,,,
360000.0,,,11325.6,,,,,East Bay,,,,
936122.0,3.0,,,Single Family,1963.0,Other,,East Bay,2.0,,,
1570865.0,5.0,4.0,3243.0,Single Family,2020.0,,,East Bay,2.0,,,
950000.0,3.0,2.0,1519.0,Single Family,1945.0,,,East Bay,,Detached Garage,,
1467865.0,3.0,3.0,3038.0,Single Family,2020.0,,,East Bay,2.0,,,
519900.0,3.0,1.0,1170.0,Townhouse,1970.0,Forced air,,East Bay,,Carport,,
995000.0,3.0,3.0,2482.0,Single Family,1987.0,Forced air,Central,East Bay,2.0,,,
749699.0,3.0,,,Single Family,1950.0,,,East Bay,,Detached Garage,,
1799999.0,4.0,3.0,3985.0,Single Family,1980.0,,,East Bay,3.0,,,
724000.0,2.0,3.0,1282.0,Townhouse,1997.0,Forced air,,East Bay,2.0,,,
2649000.0,4.0,3.0,3404.0,Single Family,1966.0,Forced air,Central,East Bay,2.0,,,
599000.0,,,74487.6,,,,,East Bay,,,,
2500000.0,,,318859.22,,,,,East Bay,,,,
1105109.0,4.0,3.0,2092.0,Single Family,1998.0,Forced air,Central,East Bay,,Attached Garage,,
1150000.0,4.0,3.0,2266.0,Single Family,1997.0,Forced air,Central,East Bay,3.0,,,
629000.0,2.0,2.0,1397.0,Single Family,1978.0,Forced air,Central,East Bay,1.0,,,
1170000.0,4.0,3.0,2272.0,Single Family,1985.0,Forced air,Central,East Bay,2.0,,,
1100000.0,,,21344.4,,,,,East Bay,,,,
949009.0,4.0,,,Single Family,2006.0,,,East Bay,,Detached Garage,,
724950.0,3.0,3.0,1726.0,Condo,1981.0,Forced air,Central,East Bay,2.0,,,
4999888.0,,,1745449.1,,,,,East Bay,,,,
1045474.0,3.0,,,Single Family,1975.0,,,East Bay,,Detached Garage,,
1649800.0,5.0,3.0,2245.0,Single Family,1997.0,,,East Bay,,Detached Garage,,
3750000.0,,,30927.6,,,,,East Bay,,,,
1160000.0,4.0,3.0,2039.0,Single Family,1989.0,Forced air,,East Bay,4.0,,,
840000.0,2.0,3.0,1407.0,Single Family,1987.0,Forced air,,East Bay,2.0,,,
1297018.0,,,,Single Family,1980.0,,,East Bay,,,,
1158005.0,4.0,3.0,1673.0,Single Family,1976.0,Forced air,Central,East Bay,,Attached Garage,,
1100000.0,3.0,2.0,1305.0,Single Family,1972.0,Forced air,,East Bay,2.0,,,
719000.0,2.0,2.0,950.0,Condo,1989.0,Forced air,Central,East Bay,1.0,,,
1250000.0,4.0,3.0,1853.0,Single Family,1989.0,Forced air,Central,East Bay,2.0,,,
924800.0,3.0,2.0,1629.0,Single Family,1971.0,Forced air,Other,East Bay,1.0,,,
2100000.0,5.0,3.0,3103.0,Single Family,2017.0,,,East Bay,,Attached Garage,,
698000.0,3.0,1.0,1166.0,Townhouse,1970.0,Forced air,,East Bay,2.0,,,
836746.0,,,,Single Family,1979.0,,,East Bay,,,,
577682.0,2.0,,,Condo,1981.0,,,East Bay,,,,
836605.0,3.0,,,Single Family,1961.0,,,East Bay,,Detached Garage,,
1325000.0,4.0,3.0,2068.0,Single Family,2020.0,,,East Bay,2.0,,,
870609.0,4.0,2.0,1522.0,Single Family,1963.0,Forced air,,East Bay,,Attached Garage,,
1509000.0,5.0,5.0,3356.0,Single Family,2020.0,,,East Bay,2.0,,,
989778.0,4.0,,,Single Family,1965.0,Forced air,,East Bay,2.0,,,
1095880.0,4.0,4.0,2018.0,Townhouse,2020.0,,,East Bay,,,,
683408.0,3.0,,,Single Family,1954.0,,,East Bay,,Detached Garage,,
967169.0,4.0,,,Single Family,1965.0,,,East Bay,,Detached Garage,,
1025880.0,3.0,4.0,1682.0,Townhouse,2020.0,,,East Bay,,,,
1420000.0,5.0,3.0,2494.0,Single Family,2020.0,,,East Bay,2.0,,,
898000.0,3.0,3.0,1455.0,Condo,2017.0,Forced air,Central,East Bay,2.0,,,
1100000.0,4.0,2.0,1453.0,Single Family,1971.0,Forced air,,East Bay,2.0,,,
969974.0,4.0,,,Single Family,1960.0,,,East Bay,,Detached Garage,,
946767.0,4.0,,,Single Family,1972.0,,,East Bay,,Detached Garage,,
949000.0,4.0,2.0,1702.0,Single Family,2019.0,Forced air,,East Bay,2.0,,,
750000.0,3.0,3.0,1478.0,Townhouse,1986.0,Forced air,,East Bay,2.0,,,
1525137.0,7.0,,,Single Family,1961.0,,,East Bay,,Detached Garage,,
1539000.0,5.0,6.0,3535.0,Single Family,2020.0,,,East Bay,2.0,,,
989000.0,4.0,4.0,1829.0,Townhouse,2016.0,Forced air,Central,East Bay,,Attached Garage,,
928888.0,3.0,2.0,1232.0,Single Family,1963.0,,,East Bay,,Attached Garage,,
675000.0,3.0,3.0,1394.0,Townhouse,1981.0,,,East Bay,2.0,,,
500000.0,2.0,1.0,905.0,Condo,1982.0,Other,,East Bay,,,,
1654990.0,4.0,5.0,3679.0,Single Family,2020.0,,,East Bay,3.0,,,
1688800.0,4.0,3.0,2526.0,Single Family,1972.0,Forced air,Central,East Bay,2.0,,,
1475000.0,4.0,3.0,2589.0,Single Family,1992.0,Forced air,Central,East Bay,,Attached Garage,,
1200000.0,2.0,3.0,1132.0,Single Family,1924.0,Forced air,,East Bay,6.0,,,
1650000.0,,,14810.4,,,,,East Bay,,,,
952911.0,3.0,,,Single Family,1954.0,,,East Bay,,Detached Garage,,
1109880.0,4.0,4.0,2109.0,Townhouse,2020.0,,,East Bay,,,,
837930.0,3.0,,,Single Family,1962.0,,,East Bay,,Detached Garage,,
757841.0,3.0,,,Single Family,1960.0,,,East Bay,,Detached Garage,,
915880.0,2.0,3.0,1424.0,Townhouse,2020.0,,,East Bay,,,,
850000.0,2.0,1.0,832.0,Single Family,1915.0,,,East Bay,,Detached Garage,,
570000.0,3.0,2.0,1287.0,Condo,1984.0,Forced air,,East Bay,,,,
1525340.0,5.0,3.0,2494.0,Single Family,2020.0,,,East Bay,2.0,,,
846255.0,3.0,,,Single Family,1959.0,,,East Bay,,Detached Garage,,
956981.0,4.0,,,Single Family,1979.0,,,East Bay,,,,
836259.0,,,1382.0,Single Family,1979.0,,,East Bay,,,,
3799000.0,7.0,8.0,7420.0,Single Family,2019.0,Forced air,Central,East Bay,,Detached Garage,,
1249000.0,3.0,3.0,1939.0,Single Family,2018.0,Forced air,Central,East Bay,2.0,,,
249000.0,3.0,2.0,1308.0,Miscellaneous,,,,East Bay,,,,
160000.0,2.0,2.0,1344.0,Miscellaneous,,,,East Bay,,,,
1883228.0,4.0,,,Single Family,1976.0,,,East Bay,,Detached Garage,,
639999.0,,,24829.2,,,,,East Bay,,,,
645000.0,2.0,2.0,1280.0,Townhouse,1978.0,Forced air,Central,East Bay,2.0,,,
1995000.0,5.0,4.0,4970.0,Single Family,1969.0,Forced air,Central,East Bay,3.0,,,
1159950.0,4.0,3.0,2301.0,Single Family,2020.0,,,East Bay,2.0,,,
6499000.0,,,531432.0,,,,,East Bay,,,,
619000.0,2.0,2.0,860.0,Townhouse,1985.0,Forced air,Central,East Bay,1.0,,,
229000.0,2.0,2.0,1440.0,Miscellaneous,1971.0,Forced air,Central,East Bay,,Carport,,
1058484.0,4.0,,,Single Family,1959.0,,,East Bay,,Detached Garage,,
1283950.0,4.0,3.0,2462.0,Single Family,2020.0,,,East Bay,2.0,,,
2549000.0,4.0,5.0,4640.0,Single Family,2006.0,Forced air,Central,East Bay,4.0,,,
460000.0,1.0,1.0,702.0,Condo,1988.0,Forced air,Central,East Bay,1.0,,,
1599950.0,4.0,3.0,2702.0,Single Family,1976.0,Forced air,Central,East Bay,2.0,,,
625000.0,2.0,2.0,1262.0,Condo,1987.0,Forced air,Central,East Bay,1.0,,,
1244950.0,4.0,3.0,2301.0,Single Family,2020.0,,,East Bay,2.0,,,
750000.0,,,77972.4,,,,,East Bay,,,,
179500.0,2.0,2.0,1080.0,Miscellaneous,,,,East Bay,2.0,,,
134900.0,2.0,1.0,650.0,Miscellaneous,2000.0,,,East Bay,,,,
1189000.0,4.0,2.0,2228.0,Single Family,1980.0,Forced air,Central,East Bay,2.0,,,
1968888.0,5.0,4.0,3246.0,Single Family,2000.0,Forced air,Central,East Bay,3.0,,,
2999500.0,5.0,5.0,5660.0,Single Family,2008.0,Forced air,Central,East Bay,3.0,,,
1074950.0,4.0,4.0,2066.0,Single Family,2020.0,,,East Bay,2.0,,,
1500000.0,,,152460.0,,,,,East Bay,,,,
1169000.0,3.0,3.0,1766.0,Single Family,2018.0,Forced air,Central,East Bay,2.0,,,
1088888.0,3.0,2.0,1215.0,Single Family,1943.0,Forced air,Central,East Bay,1.0,,,
1299000.0,4.0,2.0,2067.0,Single Family,1991.0,Forced air,Central,East Bay,3.0,,,
215000.0,2.0,2.0,1440.0,Miscellaneous,1974.0,Forced air,Central,East Bay,2.0,,,
1798000.0,4.0,3.0,3101.0,Single Family,1997.0,Forced air,Central,East Bay,3.0,,,
599999.0,,,20473.2,,,,,East Bay,,,,
2295000.0,6.0,5.0,4480.0,Single Family,2006.0,Forced air,Central,East Bay,,Attached Garage,,
